city,state,lat,lon,population,category
Town_05735,India,16.55558,68.78959,57409,small
Town_05736,India,12.56327,87.50504,990052,medium
Town_05737,India,13.05155,81.59923,807834,medium
Town_05738,India,31.05918,86.51329,13371709,large
Town_05739,India,30.88833,72.90943,47271,small
Town_05740,India,24.97302,91.8457,769640,medium
Town_05741,India,34.06898,70.54402,21681,small
Town_05742,India,24.21734,69.57692,48341,small
Town_05743,India,11.85694,87.42622,31290,small
Town_05744,India,21.71781,72.58707,936634,medium
Town_05745,India,21.2133,73.04888,5194674,large
Town_05746,India,22.47302,71.555,97424,small
Town_05747,India,12.68102,96.58153,48109,small
Town_05748,India,35.05286,92.72103,61199,small
Town_05749,India,26.21239,76.36143,653235,medium
Town_05750,India,34.51354,86.31428,614562,medium
Town_05751,India,34.60502,91.58408,152476,medium
Town_05752,India,28.33521,84.9229,376730,medium
Town_05753,India,31.15143,83.70682,604138,medium
Town_05754,India,13.22749,89.26223,77408,small
Town_05755,India,34.22208,78.37722,36204,small
Town_05756,India,20.53761,68.35675,61140,small
Town_05757,India,29.61769,88.66021,613911,medium
Town_05758,India,15.53665,71.49781,21766,small
Town_05759,India,18.91067,94.16884,4481409,large
Town_05760,India,29.34567,94.15981,36718,small
Town_05761,India,35.34404,78.75705,468430,medium
Town_05762,India,28.37995,87.72453,44887,small
Town_05763,India,20.48632,84.11293,15122681,large
Town_05764,India,19.97052,87.61888,579088,medium
Town_05765,India,25.70763,81.3514,63828,small
Town_05766,India,29.22394,74.30132,41968,small
Town_05767,India,26.82934,69.8255,390515,medium
Town_05768,India,33.53371,80.3478,198176,medium
Town_05769,India,24.74851,97.47423,50515,small
Town_05770,India,15.42748,92.79785,850768,medium
Town_05771,India,23.25649,96.18897,24575,small
Town_05772,India,29.59698,86.5266,269764,medium
Town_05773,India,9.46825,84.20051,821260,medium
Town_05774,India,25.72884,94.42662,68847,small
Town_05775,India,18.17448,80.17584,60251,small
Town_05776,India,27.71952,88.42256,762245,medium
Town_05777,India,30.23994,89.14937,94206,small
Town_05778,India,14.79268,69.1629,54016,small
Town_05779,India,26.80758,75.01843,258441,medium
Town_05780,India,24.76476,82.11295,658802,medium
Town_05781,India,10.88357,96.22239,83206,small
Town_05782,India,8.32695,93.10716,14455212,large
Town_05783,India,19.93557,79.5286,4620036,large
Town_05784,India,33.31418,76.77087,69203,small
Town_05785,India,17.69484,72.2462,85632,small
Town_05786,India,22.82595,76.73017,135283,medium
Town_05787,India,19.82612,76.64729,777998,medium
Town_05788,India,11.39097,81.28128,28749,small
Town_05789,India,14.95442,94.21161,58572,small
Town_05790,India,29.81178,82.68612,533140,medium
Town_05791,India,31.26872,74.63924,35410,small
Town_05792,India,11.82122,84.76318,670646,medium
Town_05793,India,16.08113,92.69864,2698101,large
Town_05794,India,18.34507,73.95157,67952,small
Town_05795,India,15.05649,90.03716,218058,medium
Town_05796,India,9.71841,85.75239,454718,medium
Town_05797,India,12.47429,91.75412,9699093,large
Town_05798,India,18.73661,90.58054,800550,medium
Town_05799,India,19.25164,70.22612,77263,small
Town_05800,India,35.46867,68.78692,380802,medium
Town_05801,India,15.04991,77.3359,88313,small
Town_05802,India,28.76426,83.85615,966739,medium
Town_05803,India,19.49005,68.19335,59195,small
Town_05804,India,17.35166,76.11844,8461415,large
Town_05805,India,32.0214,76.35885,41340,small
Town_05806,India,15.69954,76.74492,715599,medium
Town_05807,India,20.25752,81.52022,165543,medium
Town_05808,India,8.30686,87.94581,83068,small
Town_05809,India,20.11151,89.17198,410449,medium
Town_05810,India,35.36294,90.08473,45921,small
Town_05811,India,22.93307,76.90716,543890,medium
Town_05812,India,13.24972,91.54508,761367,medium
Town_05813,India,25.50272,73.10324,50722,small
Town_05814,India,15.50867,69.13764,25987,small
Town_05815,India,9.97763,71.49968,1313973,large
Town_05816,India,26.87715,80.50378,537511,medium
Town_05817,India,19.29818,75.13001,74268,small
Town_05818,India,11.81796,84.26806,671723,medium
Town_05819,India,14.29836,97.18923,62817,small
Town_05820,India,21.43715,78.22523,24978,small
Town_05821,India,26.50226,77.03527,40603,small
Town_05822,India,15.25958,76.62767,44743,small
Town_05823,India,27.37679,93.36189,911797,medium
Town_05824,India,10.30498,72.64355,42166,small
Town_05825,India,26.5543,77.38636,75555,small
Town_05826,India,32.70753,71.61547,746917,medium
Town_05827,India,24.77542,71.86839,6524754,large
Town_05828,India,17.75041,94.91345,66757,small
Town_05829,India,17.19382,85.09837,69093,small
Town_05830,India,16.41972,81.63065,67764,small
Town_05831,India,16.80366,74.42704,73455,small
Town_05832,India,21.38058,70.75748,127765,medium
Town_05833,India,23.46312,70.08709,27037,small
Town_05834,India,31.37479,84.92182,5359124,large
Town_05835,India,17.92791,91.62085,28141,small
Town_05836,India,30.61002,77.74857,463367,medium
Town_05837,India,23.24138,72.50474,90206,small
Town_05838,India,10.26606,88.42431,182624,medium
Town_05839,India,17.15321,81.44338,99824,small
Town_05840,India,27.2951,74.811,23455,small
Town_05841,India,18.32436,92.11415,430389,medium
Town_05842,India,21.13753,85.02849,29561,small
Town_05843,India,26.00226,78.7195,91320,small
Town_05844,India,25.64598,69.58765,842207,medium
Town_05845,India,27.20952,96.8149,213821,medium
Town_05846,India,34.90577,96.75036,848756,medium
Town_05847,India,33.53695,90.47128,750834,medium
Town_05848,India,13.81959,91.45195,63667,small
Town_05849,India,12.513,77.88876,776885,medium
Town_05850,India,12.53683,94.5367,97093,small
Town_05851,India,22.85445,84.65053,56962,small
Town_05852,India,8.60168,85.57167,97149,small
Town_05853,India,14.05242,73.38556,37425,small
Town_05854,India,11.47236,73.80643,98153,small
Town_05855,India,12.61036,71.02848,545026,medium
Town_05856,India,30.50882,72.20169,74734,small
Town_05857,India,17.17259,72.63418,73777,small
Town_05858,India,19.32524,76.24284,31821,small
Town_05859,India,30.47152,91.2662,29467,small
Town_05860,India,19.86298,82.70136,321907,medium
Town_05861,India,8.15948,68.75204,93355,small
Town_05862,India,35.47134,96.5009,47310,small
Town_05863,India,18.66535,94.81109,96897,small
Town_05864,India,29.02561,86.78291,57535,small
Town_05865,India,19.98274,89.34047,58050,small
Town_05866,India,34.4171,89.18578,30401,small
Town_05867,India,28.14806,68.3315,418223,medium
Town_05868,India,14.6111,79.66506,1574197,large
Town_05869,India,26.95394,97.40967,56414,small
Town_05870,India,30.92187,88.33904,8906777,large
Town_05871,India,20.83163,70.89615,23307,small
Town_05872,India,29.36318,72.66679,23282,small
Town_05873,India,17.21832,73.50161,41735,small
Town_05874,India,18.43427,80.91895,28109,small
Town_05875,India,30.564,83.54597,11378378,large
Town_05876,India,28.96969,88.54734,30390,small
Town_05877,India,15.20991,73.50044,66822,small
Town_05878,India,13.65371,85.50041,71580,small
Town_05879,India,21.55723,78.18,80891,small
Town_05880,India,16.41592,79.67281,61885,small
Town_05881,India,30.1501,77.85146,89344,small
Town_05882,India,30.84744,78.08268,23278,small
Town_05883,India,27.8018,72.53116,468623,medium
Town_05884,India,16.43742,78.94879,356925,medium
Town_05885,India,14.84033,74.24533,725886,medium
Town_05886,India,29.8128,91.63939,20010,small
Town_05887,India,10.64616,93.63063,882325,medium
Town_05888,India,10.73823,71.14929,30788,small
Town_05889,India,14.3337,71.32313,816423,medium
Town_05890,India,20.09986,91.22619,425409,medium
Town_05891,India,20.03399,92.91757,549579,medium
Town_05892,India,24.47717,96.09493,93270,small
Town_05893,India,28.8367,93.72931,596476,medium
Town_05894,India,18.28405,80.2169,609391,medium
Town_05895,India,31.34327,93.5819,64397,small
Town_05896,India,11.06975,69.56085,688578,medium
Town_05897,India,24.45464,89.36056,2958294,large
Town_05898,India,8.23964,80.41403,577295,medium
Town_05899,India,10.21137,91.25962,90359,small
Town_05900,India,34.47911,82.41436,31871,small
Town_05901,India,16.85061,92.88428,672805,medium
Town_05902,India,19.72506,87.1382,24527,small
Town_05903,India,33.22269,72.26823,44965,small
Town_05904,India,35.12972,72.16906,26169,small
Town_05905,India,32.15246,70.09876,722108,medium
Town_05906,India,32.05862,84.60308,80402,small
Town_05907,India,24.73041,73.64323,87935,small
Town_05908,India,11.70184,94.48512,698529,medium
Town_05909,India,32.56211,73.51533,12018501,large
Town_05910,India,29.86796,89.51464,32480,small
Town_05911,India,8.73381,95.50574,73830,small
Town_05912,India,33.27769,82.06343,781231,medium
Town_05913,India,13.64842,88.68411,99816,small
Town_05914,India,30.34062,82.69478,91489,small
Town_05915,India,25.77868,75.69338,97552,small
Town_05916,India,27.885,91.08157,620278,medium
Town_05917,India,34.99513,69.49764,1074409,large
Town_05918,India,9.42067,83.83474,50379,small
Town_05919,India,14.82695,91.41385,36020,small
Town_05920,India,30.65813,91.64929,95020,small
Town_05921,India,9.62917,94.25654,57758,small
Town_05922,India,34.55667,87.08447,75825,small
Town_05923,India,17.44245,91.28874,38186,small
Town_05924,India,34.03829,69.78528,243314,medium
Town_05925,India,12.33892,84.84551,901166,medium
Town_05926,India,12.31295,83.1663,665050,medium
Town_05927,India,27.07102,78.51717,251326,medium
Town_05928,India,28.8224,95.3247,56669,small
Town_05929,India,17.07307,76.08533,23227,small
Town_05930,India,22.19205,72.50047,33000,small
Town_05931,India,11.75549,74.60847,34140,small
Town_05932,India,12.58908,82.53167,25985,small
Town_05933,India,14.03755,76.14277,52338,small
Town_05934,India,8.44465,78.21351,84565,small
Town_05935,India,27.96235,82.53996,68147,small
Town_05936,India,30.5927,89.14922,68600,small
Town_05937,India,33.03662,87.3568,432003,medium
Town_05938,India,22.47443,72.60569,78142,small
Town_05939,India,33.4188,85.71918,608282,medium
Town_05940,India,34.087,68.98677,43952,small
Town_05941,India,21.62991,80.31823,68741,small
Town_05942,India,28.70047,96.68139,62481,small
Town_05943,India,32.28082,75.04233,3772492,large
Town_05944,India,34.47587,77.45637,624447,medium
Town_05945,India,35.4808,68.6443,17708113,large
Town_05946,India,8.12377,79.99278,37603,small
Town_05947,India,9.88998,96.61289,196204,medium
Town_05948,India,11.77758,90.80571,1936904,large
Town_05949,India,24.40417,72.01249,9594829,large
Town_05950,India,30.47406,74.37201,965496,medium
Town_05951,India,28.96641,82.17179,17645332,large
Town_05952,India,9.51108,93.02971,568750,medium
Town_05953,India,9.57735,68.86676,29227,small
Town_05954,India,34.81966,93.10161,26492,small
Town_05955,India,23.27618,96.23794,34998,small
Town_05956,India,18.13059,78.97378,518958,medium
Town_05957,India,33.45625,90.79085,56657,small
Town_05958,India,17.3191,70.46491,239973,medium
Town_05959,India,13.82452,91.74962,51729,small
Town_05960,India,20.06993,82.80142,321298,medium
Town_05961,India,21.03624,72.00942,468995,medium
Town_05962,India,29.31961,86.90785,35322,small
Town_05963,India,18.66703,73.99717,29264,small
Town_05964,India,35.03326,93.92616,26125,small
Town_05965,India,33.95075,90.851,83007,small
Town_05966,India,25.89775,87.88017,92972,small
Town_05967,India,29.92886,77.92177,12358864,large
Town_05968,India,18.87648,78.35252,26416,small
Town_05969,India,11.06168,82.12465,92653,small
Town_05970,India,15.51021,89.4385,54882,small
Town_05971,India,28.2743,84.3892,780014,medium
Town_05972,India,29.93428,71.25433,78364,small
Town_05973,India,33.93944,68.62126,60481,small
Town_05974,India,12.96043,74.65271,675231,medium
Town_05975,India,16.99666,76.41338,22377,small
Town_05976,India,33.25003,84.00149,20748,small
Town_05977,India,31.41189,92.77106,44487,small
Town_05978,India,23.39293,69.22717,233258,medium
Town_05979,India,18.89302,83.66453,17241392,large
Town_05980,India,8.26332,92.22864,2171046,large
Town_05981,India,25.86439,79.78909,391543,medium
Town_05982,India,19.54328,88.98678,84258,small
Town_05983,India,14.63988,92.39066,25124,small
Town_05984,India,25.19023,93.70674,531155,medium
Town_05985,India,16.94273,70.27917,81544,small
Town_05986,India,25.02623,82.13248,625351,medium
Town_05987,India,24.13544,77.08878,706136,medium
Town_05988,India,32.60049,94.86153,35362,small
Town_05989,India,22.85342,97.28937,50078,small
Town_05990,India,26.31391,76.95626,446218,medium
Town_05991,India,10.75066,73.42052,96633,small
Town_05992,India,18.96656,84.98676,78165,small
Town_05993,India,16.80969,73.973,13393240,large
Town_05994,India,21.40497,77.20677,91685,small
Town_05995,India,8.98653,91.1109,689248,medium
Town_05996,India,17.47457,96.65793,54385,small
Town_05997,India,14.82721,85.93719,8454127,large
Town_05998,India,34.29357,77.07791,44566,small
Town_05999,India,21.06218,69.74398,344397,medium
Town_06000,India,17.02369,92.88808,22071,small
Town_06001,India,21.61309,84.76519,362054,medium
Town_06002,India,18.49742,78.62021,390683,medium
Town_06003,India,34.14515,72.51468,4835871,large
Town_06004,India,19.23707,79.89821,17500269,large
Town_06005,India,31.3513,83.1516,745723,medium
Town_06006,India,24.01154,81.33011,339839,medium
Town_06007,India,23.28655,71.99757,51312,small
Town_06008,India,13.01448,88.06165,208090,medium
Town_06009,India,31.4827,75.47073,1120487,large
Town_06010,India,23.44139,70.50967,79879,small
Town_06011,India,11.13024,81.19335,32149,small
Town_06012,India,14.39158,88.215,34310,small
Town_06013,India,33.1446,97.25456,748252,medium
Town_06014,India,25.07275,69.60323,448619,medium
Town_06015,India,22.67482,76.56799,806854,medium
Town_06016,India,15.19144,73.15474,290273,medium
Town_06017,India,9.0452,69.35666,59266,small
Town_06018,India,34.47459,96.85298,48616,small
Town_06019,India,11.06194,80.63429,20135,small
Town_06020,India,17.07668,75.41093,43834,small
Town_06021,India,29.82337,68.72231,800790,medium
Town_06022,India,9.29257,80.94149,94431,small
Town_06023,India,32.79633,84.77624,54193,small
Town_06024,India,25.80095,73.34738,65195,small
Town_06025,India,24.54819,92.99884,23053,small
Town_06026,India,29.00685,72.90062,8687276,large
Town_06027,India,30.7501,88.40674,501827,medium
Town_06028,India,21.93927,74.92281,64852,small
Town_06029,India,21.53125,69.64541,98310,small
Town_06030,India,9.89649,87.13294,231062,medium
Town_06031,India,12.65984,92.52487,462035,medium
Town_06032,India,10.71715,93.68475,681485,medium
Town_06033,India,30.31723,89.15019,292281,medium
Town_06034,India,8.71691,80.9348,57802,small
Town_06035,India,14.5154,84.65995,62972,small
Town_06036,India,23.20091,70.51199,93974,small
Town_06037,India,10.2939,83.7142,21992,small
Town_06038,India,8.83837,70.02472,93060,small
Town_06039,India,33.35067,93.17396,90252,small
Town_06040,India,17.92356,77.04122,303965,medium
Town_06041,India,22.75983,82.14622,33168,small
Town_06042,India,33.3735,94.34211,39212,small
Town_06043,India,19.2568,86.69621,20132,small
Town_06044,India,32.70972,76.43308,42293,small
Town_06045,India,33.32596,77.46517,99358,small
Town_06046,India,29.23346,72.63602,461892,medium
Town_06047,India,23.66637,94.02382,7156812,large
Town_06048,India,23.24466,80.9455,58854,small
Town_06049,India,21.04012,87.55408,808122,medium
Town_06050,India,30.47676,73.64991,11057902,large
Town_06051,India,26.19738,72.94189,72630,small
Town_06052,India,25.68209,71.92932,12970986,large
Town_06053,India,32.7555,69.76747,92335,small
Town_06054,India,26.01094,71.68788,91527,small
Town_06055,India,34.0286,88.96114,76644,small
Town_06056,India,10.26476,76.89763,78568,small
Town_06057,India,14.05649,95.71418,6902129,large
Town_06058,India,20.6465,91.62745,53167,small
Town_06059,India,12.24427,97.28573,97151,small
Town_06060,India,24.24203,72.59026,6359104,large
Town_06061,India,23.67764,96.91017,79057,small
Town_06062,India,13.71103,75.11735,46502,small
Town_06063,India,20.175,91.91749,87226,small
Town_06064,India,26.2361,77.0516,655391,medium
Town_06065,India,29.92971,94.56158,79815,small
Town_06066,India,28.96581,75.43415,524429,medium
Town_06067,India,25.00792,81.31088,31446,small
Town_06068,India,8.73447,72.96035,57814,small
Town_06069,India,16.47552,81.37388,93658,small
Town_06070,India,17.21881,93.9133,93519,small
Town_06071,India,34.48522,92.46777,35658,small
Town_06072,India,26.26071,72.90532,46791,small
Town_06073,India,27.63482,81.92382,43380,small
Town_06074,India,34.48719,91.68781,73581,small
Town_06075,India,28.73358,79.01907,744626,medium
Town_06076,India,11.11843,96.67296,865121,medium
Town_06077,India,32.98134,91.46481,34766,small
Town_06078,India,32.06139,81.52224,456910,medium
Town_06079,India,26.49013,80.25034,79760,small
Town_06080,India,25.13481,73.31852,492253,medium
Town_06081,India,8.70406,95.55218,941721,medium
Town_06082,India,26.90751,69.45076,433820,medium
Town_06083,India,24.05962,91.88645,985709,medium
Town_06084,India,15.90796,76.19352,69733,small
Town_06085,India,23.56469,75.06877,149741,medium
Town_06086,India,30.75397,88.16806,64097,small
Town_06087,India,9.3705,91.10358,86343,small
Town_06088,India,10.83536,79.74146,50906,small
Town_06089,India,27.35527,89.94591,41088,small
Town_06090,India,18.0222,80.77194,584652,medium
Town_06091,India,17.51996,82.85065,1387397,large
Town_06092,India,20.65259,87.5347,72624,small
Town_06093,India,8.86431,81.67388,880744,medium
Town_06094,India,9.06976,68.55416,39930,small
Town_06095,India,30.02675,87.15715,28298,small
Town_06096,India,33.66288,76.25394,90236,small
Town_06097,India,27.90018,90.02116,92330,small
Town_06098,India,11.97618,95.76205,85715,small
Town_06099,India,32.22994,94.03363,269334,medium
Town_06100,India,17.83043,88.28153,4389895,large
Town_06101,India,28.50874,96.28319,86880,small
Town_06102,India,19.6674,80.1594,47221,small
Town_06103,India,23.2948,83.57277,63221,small
Town_06104,India,35.06045,87.86241,28140,small
Town_06105,India,18.38596,87.30339,96433,small
Town_06106,India,25.07321,75.12551,82102,small
Town_06107,India,30.90184,78.47521,3160517,large
Town_06108,India,24.02998,83.32347,37997,small
Town_06109,India,33.8509,71.38616,535391,medium
Town_06110,India,27.26732,69.72606,46824,small
Town_06111,India,13.60971,95.27771,60259,small
Town_06112,India,24.51224,78.36,249592,medium
Town_06113,India,20.52125,94.16341,14889085,large
Town_06114,India,19.10764,70.85429,76399,small
Town_06115,India,9.37611,95.77811,485096,medium
Town_06116,India,31.08467,84.9752,55079,small
Town_06117,India,17.00662,69.95773,64747,small
Town_06118,India,30.35127,71.75035,54444,small
Town_06119,India,18.2225,74.60286,783878,medium
Town_06120,India,19.67429,85.79022,78555,small
Town_06121,India,15.58983,78.41469,464534,medium
Town_06122,India,9.89805,83.0256,64531,small
Town_06123,India,20.1709,88.22278,56953,small
Town_06124,India,8.76252,83.339,83762,small
Town_06125,India,17.69413,73.19711,82538,small
Town_06126,India,29.1868,68.24239,38855,small
Town_06127,India,20.04253,72.86673,77483,small
Town_06128,India,14.72523,97.37934,39506,small
Town_06129,India,19.33632,69.53799,67917,small
Town_06130,India,21.54794,76.5753,69507,small
Town_06131,India,15.31042,93.82244,46858,small
Town_06132,India,9.67494,73.76526,125049,medium
Town_06133,India,23.88599,84.17012,32411,small
Town_06134,India,16.67675,94.71945,1888698,large
Town_06135,India,26.74716,83.72275,48907,small
Town_06136,India,12.81767,78.22351,646544,medium
Town_06137,India,12.80841,73.06378,53681,small
Town_06138,India,33.05243,92.31364,16503660,large
Town_06139,India,34.36211,80.32099,32188,small
Town_06140,India,30.76156,88.88192,71354,small
Town_06141,India,34.95065,84.51044,458660,medium
Town_06142,India,23.36022,75.96751,21800,small
Town_06143,India,9.91325,76.21734,48297,small
Town_06144,India,24.33835,89.04548,56892,small
Town_06145,India,29.94243,77.49513,10721946,large
Town_06146,India,18.77995,83.67762,2523116,large
Town_06147,India,18.11537,81.74883,98235,small
Town_06148,India,8.19928,75.60787,53163,small
Town_06149,India,32.8348,95.8323,939317,medium
Town_06150,India,27.5769,68.47536,692431,medium
Town_06151,India,32.36454,78.88137,23833,small
Town_06152,India,33.59134,79.83542,51703,small
Town_06153,India,33.81562,73.90624,78019,small
Town_06154,India,9.59483,71.89758,603675,medium
Town_06155,India,15.55533,95.87528,15418964,large
Town_06156,India,15.55497,70.34114,34863,small
Town_06157,India,26.1218,77.94075,947427,medium
Town_06158,India,33.03692,68.31311,31606,small
Town_06159,India,24.92259,73.62526,65364,small
Town_06160,India,27.67719,86.17489,23040,small
Town_06161,India,10.47164,91.15019,77811,small
Town_06162,India,30.23003,69.20422,771453,medium
Town_06163,India,21.04465,71.24557,676293,medium
Town_06164,India,30.9185,73.80788,497770,medium
Town_06165,India,20.65119,77.6802,16162097,large
Town_06166,India,19.31272,74.80403,7460870,large
Town_06167,India,16.10599,91.87586,68205,small
Town_06168,India,29.32239,87.59052,37368,small
Town_06169,India,13.98771,73.52038,55256,small
Town_06170,India,31.39649,90.50119,608683,medium
Town_06171,India,13.08574,93.90355,239097,medium
Town_06172,India,26.4312,73.98863,81381,small
Town_06173,India,23.91873,95.83401,74481,small
Town_06174,India,20.5766,81.35035,81205,small
Town_06175,India,23.27484,86.13702,48903,small
Town_06176,India,24.77246,81.97554,2552012,large
Town_06177,India,29.50297,68.74765,70119,small
Town_06178,India,25.31377,84.97032,9000537,large
Town_06179,India,21.53035,82.06853,56711,small
Town_06180,India,27.13891,87.05474,588332,medium
Town_06181,India,21.94161,71.37763,5299870,large
Town_06182,India,11.9874,68.25887,144721,medium
Town_06183,India,33.54593,93.04001,89532,small
Town_06184,India,15.15983,91.33784,34775,small
Town_06185,India,20.67132,95.44127,21908,small
Town_06186,India,15.52847,77.51255,56834,small
Town_06187,India,19.54128,86.47792,14503480,large
Town_06188,India,19.91212,97.49259,13001315,large
Town_06189,India,19.45228,79.67637,44106,small
Town_06190,India,32.36849,95.7888,44380,small
Town_06191,India,22.15729,85.29015,46737,small
Town_06192,India,17.26501,93.2257,45702,small
Town_06193,India,12.43986,78.41748,25903,small
Town_06194,India,23.83376,80.49133,96701,small
Town_06195,India,27.03591,85.29831,45789,small
Town_06196,India,22.71766,76.15915,967399,medium
Town_06197,India,23.29108,91.47957,72696,small
Town_06198,India,8.66934,93.40282,61198,small
Town_06199,India,24.231,72.3015,516381,medium
Town_06200,India,11.23324,90.54932,70928,small
Town_06201,India,25.37717,82.61902,735085,medium
Town_06202,India,31.64733,69.11453,94462,small
Town_06203,India,34.56116,91.37556,26550,small
Town_06204,India,32.09451,95.73033,12736503,large
Town_06205,India,12.24996,78.88993,25977,small
Town_06206,India,17.75329,82.13406,8547519,large
Town_06207,India,35.20625,80.9418,605860,medium
Town_06208,India,8.73428,86.31884,57937,small
Town_06209,India,28.03605,86.99118,65303,small
Town_06210,India,12.88271,94.13572,955958,medium
Town_06211,India,27.52462,96.4824,10662299,large
Town_06212,India,12.48441,93.39608,53264,small
Town_06213,India,15.66263,68.65466,69048,small
Town_06214,India,31.91937,75.96316,82659,small
Town_06215,India,24.40299,92.48298,552414,medium
Town_06216,India,29.56555,85.98955,827531,medium
Town_06217,India,30.74498,73.86316,1117903,large
Town_06218,India,17.98117,71.2279,99480,small
Town_06219,India,18.51116,71.74537,37881,small
Town_06220,India,30.07485,92.71482,34155,small
Town_06221,India,14.96659,84.20666,615729,medium
Town_06222,India,32.7777,72.98883,38774,small
Town_06223,India,28.26626,84.29829,13556613,large
Town_06224,India,9.25737,90.19262,16563452,large
Town_06225,India,14.41079,89.71337,385467,medium
Town_06226,India,28.33702,78.78071,77933,small
Town_06227,India,19.93095,88.23693,48932,small
Town_06228,India,28.51925,82.01179,207960,medium
Town_06229,India,9.40714,83.39995,66697,small
Town_06230,India,24.11929,87.25774,63391,small
Town_06231,India,8.84721,74.45684,25847,small
Town_06232,India,34.72869,81.15395,82180,small
Town_06233,India,18.30926,71.71282,81298,small
Town_06234,India,31.21421,78.70923,15073198,large
Town_06235,India,31.3422,86.67943,59756,small
Town_06236,India,25.40794,70.29953,696840,medium
Town_06237,India,10.17752,95.85767,32047,small
Town_06238,India,24.83108,88.4557,10167589,large
Town_06239,India,30.00218,90.96342,219540,medium
Town_06240,India,22.90037,79.11227,98745,small
Town_06241,India,15.69776,80.84339,63427,small
Town_06242,India,27.21722,81.74046,87052,small
Town_06243,India,35.07889,87.79856,283766,medium
Town_06244,India,8.73133,89.32162,20797,small
Town_06245,India,34.58551,88.66555,51415,small
Town_06246,India,17.20196,89.22587,84289,small
Town_06247,India,13.24012,75.59113,834541,medium
Town_06248,India,20.30743,94.30272,95894,small
Town_06249,India,11.49005,90.397,66813,small
Town_06250,India,22.23299,88.18525,96724,small
Town_06251,India,8.31075,78.29262,56404,small
Town_06252,India,23.52556,71.16121,11992222,large
Town_06253,India,27.71027,70.48409,33931,small
Town_06254,India,19.32333,71.47724,481834,medium
Town_06255,India,19.92128,76.46488,98484,small
Town_06256,India,24.66413,74.41273,58154,small
Town_06257,India,8.98164,78.89867,45517,small
Town_06258,India,9.6411,75.86443,36031,small
Town_06259,India,20.39437,74.25169,91869,small
Town_06260,India,33.04701,84.63414,32486,small
Town_06261,India,8.69804,85.43471,24488,small
Town_06262,India,12.33799,74.39018,34237,small
Town_06263,India,15.62293,97.37389,845956,medium
Town_06264,India,26.93264,70.2936,28644,small
Town_06265,India,23.35665,82.27892,9322846,large
Town_06266,India,31.27656,73.85802,58852,small
Town_06267,India,31.72206,92.32471,67640,small
Town_06268,India,16.05781,94.37834,436354,medium
Town_06269,India,13.41528,75.7288,29173,small
Town_06270,India,11.97233,85.86476,23163,small
Town_06271,India,17.57007,93.3196,2464619,large
Town_06272,India,27.66743,95.28196,253700,medium
Town_06273,India,23.28863,82.02976,74357,small
Town_06274,India,10.50709,79.16046,34128,small
Town_06275,India,17.24389,79.14954,72291,small
Town_06276,India,32.29963,80.89654,30887,small
Town_06277,India,32.58862,83.94676,734256,medium
Town_06278,India,17.73254,91.04467,158587,medium
Town_06279,India,9.7244,80.77123,13445226,large
Town_06280,India,20.81711,82.44609,74594,small
Town_06281,India,32.70804,75.40445,742951,medium
Town_06282,India,20.69936,81.80966,52000,small
Town_06283,India,17.54848,75.21182,29066,small
Town_06284,India,11.66081,89.37706,4940538,large
Town_06285,India,18.98849,75.33315,23062,small
Town_06286,India,28.78366,93.89994,7925400,large
Town_06287,India,30.6302,70.40999,802359,medium
Town_06288,India,17.17107,88.95086,127866,medium
Town_06289,India,8.59159,78.36655,584046,medium
Town_06290,India,12.11779,94.68235,696233,medium
Town_06291,India,9.82192,73.73677,283709,medium
Town_06292,India,8.31131,91.30503,596180,medium
Town_06293,India,9.97331,93.06741,99319,small
Town_06294,India,22.06247,69.77038,61962,small
Town_06295,India,14.18137,90.77109,1024712,large
Town_06296,India,27.56229,72.38844,2671264,large
Town_06297,India,28.22941,69.03811,87458,small
Town_06298,India,14.11354,77.15164,8263106,large
Town_06299,India,31.8437,83.26235,475238,medium
Town_06300,India,22.43559,93.423,27239,small
Town_06301,India,27.05695,85.72544,6174055,large
Town_06302,India,29.56491,75.29598,650967,medium
Town_06303,India,34.56958,89.83661,640388,medium
Town_06304,India,17.96393,72.6078,5768861,large
Town_06305,India,30.8364,71.73057,60451,small
Town_06306,India,33.30997,85.20691,96184,small
Town_06307,India,20.20883,79.02687,727447,medium
Town_06308,India,29.81993,83.55722,58743,small
Town_06309,India,28.5436,90.87113,37216,small
Town_06310,India,16.34677,70.2557,45268,small
Town_06311,India,27.27516,94.18251,79599,small
Town_06312,India,19.30678,74.62721,309307,medium
Town_06313,India,27.76405,79.57803,37293,small
Town_06314,India,13.56666,68.45247,94659,small
Town_06315,India,20.98529,94.61694,637421,medium
Town_06316,India,29.27273,90.01617,56342,small
Town_06317,India,19.08222,80.20931,439707,medium
Town_06318,India,13.38754,90.3967,22202,small
Town_06319,India,22.96206,80.73592,932795,medium
Town_06320,India,19.9071,73.92479,53020,small
Town_06321,India,22.64777,73.77617,12856745,large
Town_06322,India,32.89713,91.56831,99236,small
Town_06323,India,14.02814,69.73641,90021,small
Town_06324,India,35.14161,78.22525,222955,medium
Town_06325,India,26.68026,77.13989,696083,medium
Town_06326,India,31.62221,89.84683,13884943,large
Town_06327,India,23.64638,72.59546,70249,small
Town_06328,India,26.92322,88.90234,296385,medium
Town_06329,India,8.18831,94.3616,28546,small
Town_06330,India,22.29236,85.36038,61118,small
Town_06331,India,18.00823,82.83448,75750,small
